x,y,id
-0.9714533686637878,0.07590410858392715,GEM_69_17
-0.42402198910713196,0.47034716606140137,GEM_78_1
-0.543521523475647,-0.48176345229148865,VII_59_950_x
0.24158334732055664,-0.05161017179489136,GEM_88_14
0.1312839239835739,1.1391735076904297,VII_59_483_x
-0.4924708306789398,1.1766372919082642,VII_60_527_x
-1.0766477584838867,-0.39250025153160095,GEM_87_2
0.7108629941940308,0.584526002407074,GEM_68_43
-0.3601851463317871,-0.3036554753780365,GEM_86_14
-1.3827732801437378,1.6467721462249756,VII_61_703_x
1.3727823495864868,-1.6941474676132202,VII_59_234_x
0.6477336287498474,0.9936884641647339,VII_59_869_x
-0.26648208498954773,0.586319625377655,VII_59_744_x
-0.2336120903491974,-0.33997371792793274,VII_60_110_x
-0.669935405254364,0.838406503200531,VII_59_742_x
